Geographic Area Name (NAME),"Area (Land, in square meters) (AREALAND)","Area (Water, in square meters) (AREAWATR)","Area (Land, in square miles) (AREALAND_SQMI)","Area (Water, in square miles) (AREAWATR_SQMI)",Latitude,Longitude
Census Tract 318; El Dorado County; California,"7,974,872",0,3.079,0,38.6670537,−121.0483713
Census Tract 319; El Dorado County; California,"493,669,529","154,255",190.607,0.06,38.7285809,−120.2650645
Census Tract 320.01; El Dorado County; California,"10,248,278",53,3.957,0,39.0491301,−120.1460130
Census Tract 320.02; El Dorado County; California,"174,962,667","16,704,313",67.553,6.45,38.9178575,−120.1161457
Census Tract 9900; El Dorado County; California,0,"134,713,935",0,52.013,39.0044975,−120.0430625
Census Tract 1; Fresno County; California,"843,445",0,0.326,0,36.7369244,−119.7927732
Census Tract 2; Fresno County; California,"1,988,144",0,0.768,0,36.7354931,−119.8055062
Census Tract 3; Fresno County; California,"1,887,566",0,0.729,0,36.726462,−119.8010347
Census Tract 4; Fresno County; California,"3,403,397",0,1.314,0,36.7276566,−119.7762088
Census Tract 5.01; Fresno County; California,"674,649",0,0.26,0,36.7426772,−119.7748470
Census Tract 5.02; Fresno County; California,"1,181,124",0,0.456,0,36.7444099,−119.7815454
Census Tract 6.01; Fresno County; California,"1,178,359",0,0.455,0,36.7466245,−119.7998119
Census Tract 6.02; Fresno County; California,"1,286,119",0,0.497,0,36.7397996,−119.7874426
Census Tract 7.01; Fresno County; California,"1,242,800","47,342",0.48,0.018,36.7266453,−119.8243614
Census Tract 7.02; Fresno County; California,"6,833,252","157,822",2.638,0.061,36.7363393,−119.8277278
Census Tract 9.01; Fresno County; California,"1,954,599",0,0.755,0,36.7104696,−119.8043010
Census Tract 9.02; Fresno County; California,"1,970,502",0,0.761,0,36.717769,−119.8042772
Census Tract 10; Fresno County; California,"4,894,970",0,1.89,0,36.6977507,−119.8043140
Census Tract 11; Fresno County; California,"3,751,354",0,1.448,0,36.7096962,−119.7816972
Census Tract 12.01; Fresno County; California,"5,741,364","29,829",2.217,0.012,36.7113232,−119.7578793
Census Tract 12.02; Fresno County; California,"3,401,940",0,1.313,0,36.7026848,−119.7410276
Census Tract 13.01; Fresno County; California,"1,959,392",0,0.757,0,36.7322589,−119.7499923
Census Tract 13.03; Fresno County; California,"643,426",0,0.248,0,36.7250069,−119.7591482
Census Tract 13.04; Fresno County; California,"1,307,803",0,0.505,0,36.7250147,−119.7455349
Census Tract 14.07; Fresno County; California,"1,292,432",0,0.499,0,36.7322737,−119.7273757
Census Tract 14.08; Fresno County; California,"1,218,708",0,0.471,0,36.7252331,−119.7276686
Census Tract 14.09; Fresno County; California,"2,487,994",0,0.961,0,36.7290407,−119.7091892
Census Tract 14.11; Fresno County; California,"2,509,993",0,0.969,0,36.7433674,−119.6911747
Census Tract 14.12; Fresno County; California,"4,800,283",0,1.853,0,36.7435859,−119.6639754
Census Tract 14.13; Fresno County; California,"10,408,155","107,104",4.019,0.041,36.7215506,−119.6658663
Census Tract 14.15; Fresno County; California,"3,865,437","39,363",1.492,0.015,36.7130079,−119.7299271
Census Tract 14.16; Fresno County; California,"4,014,138","14,160",1.55,0.005,36.7107994,−119.7088882
Census Tract 14.17; Fresno County; California,"3,819,612","59,670",1.475,0.023,36.7124196,−119.6915324
Census Tract 14.18; Fresno County; California,"2,510,616",0,0.969,0,36.7292647,−119.6909112
Census Tract 15; Fresno County; California,"38,156,230","75,314",14.732,0.029,36.6871053,−119.7170769
Census Tract 16; Fresno County; California,"51,215,832",0,19.775,0,36.6433218,−119.6486262
Census Tract 17; Fresno County; California,"73,391,736","44,038",28.337,0.017,36.617174,−119.7291518
Census Tract 18; Fresno County; California,"57,100,702","27,727",22.047,0.011,36.6523126,−119.8133073
Census Tract 20; Fresno County; California,"5,502,793",0,2.125,0,36.7572835,−119.8328811
Census Tract 21; Fresno County; California,"1,826,004",0,0.705,0,36.7590503,−119.8157425
Census Tract 22; Fresno County; California,"1,322,709",0,0.511,0,36.7585393,−119.8037024
Census Tract 23; Fresno County; California,"1,496,252",0,0.578,0,36.7561221,−119.7942162
Census Tract 24; Fresno County; California,"2,446,457",0,0.945,0,36.758343,−119.7810169
Census Tract 25.01; Fresno County; California,"1,308,396",0,0.505,0,36.7613689,−119.7634701
Census Tract 25.02; Fresno County; California,"1,294,084",0,0.5,0,36.7540821,−119.7634761
Census Tract 26.01; Fresno County; California,"1,307,496",0,0.505,0,36.7468175,−119.7634304
Census Tract 26.02; Fresno County; California,"1,303,901",0,0.503,0,36.7395172,−119.7634540
Census Tract 27.01; Fresno County; California,"1,300,766",0,0.502,0,36.7468158,−119.7453946
Census Tract 27.02; Fresno County; California,"1,307,965",0,0.505,0,36.7395305,−119.7453942
Census Tract 28; Fresno County; California,"2,640,853",0,1.02,0,36.7577975,−119.7453754
Census Tract 29.03; Fresno County; California,"1,292,718","6,153",0.499,0.002,36.7390889,−119.7262432
Census Tract 29.04; Fresno County; California,"1,307,589",0,0.505,0,36.7468034,−119.7272849
Census Tract 29.05; Fresno County; California,"1,240,077","21,509",0.479,0.008,36.7540333,−119.7262741
Census Tract 29.06; Fresno County; California,"1,373,044",0,0.53,0,36.7613333,−119.7272786
Census Tract 30.01; Fresno County; California,"2,619,516",0,1.011,0,36.7577834,−119.7092921
Census Tract 30.03; Fresno County; California,"1,319,399",0,0.509,0,36.7395013,−119.7091535
Census Tract 30.04; Fresno County; California,"1,306,365",0,0.504,0,36.7467812,−119.7091580
Census Tract 31.02; Fresno County; California,"2,262,702",0,0.874,0,36.8048592,−119.7159641
Census Tract 31.03; Fresno County; California,"1,549,181","44,730",0.598,0.017,36.7983044,−119.7204904
Census Tract 31.04; Fresno County; California,"9,931,197","40,460",3.834,0.016,36.7768768,−119.7185951
Census Tract 32.01; Fresno County; California,"1,635,758",0,0.632,0,36.7759071,−119.7430752
Census Tract 32.02; Fresno County; California,"1,606,183",0,0.62,0,36.7687041,−119.7431686
Census Tract 33.01; Fresno County; California,"1,307,913",0,0.505,0,36.7759433,−119.7634790
Census Tract 33.02; Fresno County; California,"1,298,709",0,0.501,0,36.7686679,−119.7635148
Census Tract 34.01; Fresno County; California,"930,298",0,0.359,0,36.7687839,−119.7790843
Census Tract 34.02; Fresno County; California,"987,139",0,0.381,0,36.7759632,−119.7793001
Census Tract 35; Fresno County; California,"2,594,950",0,1.002,0,36.7722645,−119.7950446
Census Tract 36; Fresno County; California,"1,948,192",0,0.752,0,36.7721367,−119.8108607
Census Tract 37.01; Fresno County; California,"1,121,536",0,0.433,0,36.7686654,−119.8255712
Census Tract 37.02; Fresno County; California,"1,463,899",0,0.565,0,36.7758682,−119.8278227
Census Tract 38.04; Fresno County; California,"2,591,565",0,1.001,0,36.7790955,−119.8713121
Census Tract 38.05; Fresno County; California,"2,249,656",0,0.869,0,36.7785155,−119.8542890
Census Tract 38.07; Fresno County; California,"4,418,323","106,471",1.706,0.041,36.7591934,−119.8521224
Census Tract 38.08; Fresno County; California,"4,573,430",0,1.766,0,36.7590345,−119.8712110
Census Tract 38.09; Fresno County; California,"2,779,433",0,1.073,0,36.7926787,−119.8702496
Census Tract 38.10; Fresno County; California,"2,590,142",0,1,0,36.7935402,−119.8893835
Census Tract 38.11; Fresno County; California,"7,098,330","34,016",2.741,0.013,36.7654223,−119.8893004
Census Tract 38.12; Fresno County; California,"19,476,451",0,7.52,0,36.7733872,−119.9162720
Census Tract 39; Fresno County; California,"456,644,747","1,669,531",176.312,0.645,36.7082365,−120.1192112
Census Tract 40.03; Fresno County; California,"7,850,984",0,3.031,0,36.7165761,−120.0784796
Census Tract 40.04; Fresno County; California,"13,103,611",0,5.059,0,36.7457604,−120.0781504
Census Tract 40.05; Fresno County; California,"7,780,926",0,3.004,0,36.7167627,−120.0423737
Census Tract 40.06; Fresno County; California,"12,898,830",0,4.98,0,36.7458446,−120.0421779
Census Tract 41; Fresno County; California,"78,053,113",0,30.136,0,36.7959636,−119.9948941
Census Tract 42.05; Fresno County; California,"5,093,615",0,1.967,0,36.7971891,−119.8544515
Census Tract 42.08; Fresno County; California,"5,568,858","1,044,473",2.15,0.403,36.8516949,−119.8727651
Census Tract 42.10; Fresno County; California,"1,743,751",0,0.673,0,36.8321013,−119.8702212
Census Tract 42.11; Fresno County; California,"2,259,453",0,0.872,0,36.8276921,−119.8806132
Census Tract 42.12; Fresno County; California,"4,757,686",0,1.837,0,36.8150842,−119.8690146
Census Tract 42.13; Fresno County; California,"1,173,305",0,0.453,0,36.818587,−119.8507578
Census Tract 42.14; Fresno County; California,"2,479,195","38,951",0.957,0.015,36.8284596,−119.8539491
Census Tract 42.15; Fresno County; California,"2,698,112",0,1.042,0,36.8306557,−119.8992392
Census Tract 42.16; Fresno County; California,"3,415,542","118,927",1.319,0.046,36.8432113,−119.9118458
Census Tract 42.17; Fresno County; California,"2,444,578",0,0.944,0,36.8058055,−119.8857853
Census Tract 42.18; Fresno County; California,"14,739,575","117,466",5.691,0.045,36.8189274,−119.9187476
Census Tract 43.01; Fresno County; California,"5,418,527","278,085",2.092,0.107,36.8461075,−119.8416132
Census Tract 43.02; Fresno County; California,"3,896,762","49,258",1.505,0.019,36.8318003,−119.8330956
Census Tract 43.03; Fresno County; California,"3,799,395","33,517",1.467,0.013,36.8193465,−119.8284236
Census Tract 44.04; Fresno County; California,"2,750,390",0,1.062,0,36.8444833,−119.7923908
Census Tract 44.05; Fresno County; California,"2,369,660","54,706",0.915,0.021,36.8579529,−119.7742267
Census Tract 44.06; Fresno County; California,"2,509,934",0,0.969,0,36.8448123,−119.7744453
Census Tract 44.09; Fresno County; California,"2,929,252","9,414",1.131,0.004,36.8437897,−119.8119280
Census Tract 44.10; Fresno County; California,"720,461",0,0.278,0,36.8554456,−119.7940950
Census Tract 44.11; Fresno County; California,"4,467,649","29,341",1.725,0.011,36.8626333,−119.7952018
Census Tract 45.03; Fresno County; California,"2,495,764","36,443",0.964,0.014,36.8295788,−119.8094761
Census Tract 45.04; Fresno County; California,"2,560,410",0,0.989,0,36.8301053,−119.7902583
Census Tract 45.05; Fresno County; California,"2,548,871","29,699",0.984,0.011,36.8192776,−119.7880081
Census Tract 45.06; Fresno County; California,"2,575,318",0,0.994,0,36.815613,−119.8083939
Census Tract 46.01; Fresno County; California,"1,816,550",0,0.701,0,36.8031546,−119.8253921
Census Tract 46.02; Fresno County; California,"2,577,355",0,0.995,0,36.8011471,−119.8084855
Census Tract 47.03; Fresno County; California,"1,283,420",0,0.496,0,36.7901386,−119.8353599
Census Tract 47.04; Fresno County; California,"1,258,540",0,0.486,0,36.7829437,−119.8352486
Census Tract 47.05; Fresno County; California,"834,809",0,0.322,0,36.7985088,−119.8401416
Census Tract 47.06; Fresno County; California,"1,034,356",0,0.399,0,36.8002991,−119.8342920
Census Tract 48.01; Fresno County; California,"1,132,687","41,216",0.437,0.016,36.7843832,−119.8119506
Census Tract 48.02; Fresno County; California,"1,453,400",0,0.561,0,36.7876267,−119.8222511
Census Tract 49.01; Fresno County; California,"1,707,570",0,0.659,0,36.7867587,−119.7964425
Census Tract 49.02; Fresno County; California,"1,000,216",0,0.386,0,36.7894593,−119.8074452
Census Tract 50; Fresno County; California,"2,576,685","13,838",0.995,0.005,36.7982985,−119.7885932
Census Tract 51; Fresno County; California,"2,587,728",0,0.999,0,36.786884,−119.7814652
Census Tract 52.02; Fresno County; California,"2,775,501","196,924",1.072,0.076,36.7923198,−119.7356023
Census Tract 52.03; Fresno County; California,"1,304,790",0,0.504,0,36.7832086,−119.7634014
Census Tract 52.04; Fresno County; California,"1,303,842",0,0.503,0,36.7904775,−119.7633300
Census Tract 53.01; Fresno County; California,"1,940,426",0,0.749,0,36.7977186,−119.7678173
Census Tract 53.02; Fresno County; California,"1,949,856",0,0.753,0,36.8049491,−119.7677716
Census Tract 53.04; Fresno County; California,"1,610,945",0,0.622,0,36.8049393,−119.7429570
Census Tract 53.05; Fresno County; California,"1,471,714","102,661",0.568,0.04,36.7953213,−119.7449699
Census Tract 54.03; Fresno County; California,"1,297,000",0,0.501,0,36.8121984,−119.7632007
Census Tract 54.05; Fresno County; California,"1,931,345",0,0.746,0,36.8266434,−119.7677399
Census Tract 54.06; Fresno County; California,"1,901,825",0,0.734,0,36.8337763,−119.7677351
Census Tract 54.07; Fresno County; California,"1,290,529",0,0.498,0,36.8339087,−119.7450779
Census Tract 54.08; Fresno County; California,"4,957,618",0,1.914,0,36.8188106,−119.7423200
Census Tract 54.09; Fresno County; California,"1,302,006",0,0.503,0,36.8194482,−119.7632087
Census Tract 54.10; Fresno County; California,"1,298,731",0,0.501,0,36.8157747,−119.7767968
Census Tract 55.03; Fresno County; California,"18,450,173","810,675",7.124,0.313,36.9047402,−119.7675337
Census Tract 55.04; Fresno County; California,"2,520,522",0,0.973,0,36.8885344,−119.7386293
Census Tract 55.05; Fresno County; California,"2,578,412",0,0.996,0,36.8739461,−119.7387266
Census Tract 55.07; Fresno County; California,"2,583,886",0,0.998,0,36.8592559,−119.7567575
Census Tract 55.08; Fresno County; California,"2,594,478",0,1.002,0,36.8593804,−119.7387474
Census Tract 55.09; Fresno County; California,"2,548,183","51,604",0.984,0.02,36.848471,−119.7362095
Census Tract 55.12; Fresno County; California,"4,718,102",0,1.822,0,36.8457094,−119.6754625
Census Tract 55.13; Fresno County; California,"2,638,702",0,1.019,0,36.8446768,−119.7018656
Census Tract 55.14; Fresno County; California,"2,682,266",0,1.036,0,36.8448035,−119.7202981
Census Tract 55.15; Fresno County; California,"64,187,661","377,635",24.783,0.146,36.923156,−119.6923076
Census Tract 55.16; Fresno County; California,"2,367,739",0,0.914,0,36.8703229,−119.7636750
Census Tract 55.18; Fresno County; California,"3,235,052",0,1.249,0,36.8604181,−119.6445588
Census Tract 55.20; Fresno County; California,"2,622,403","15,416",1.013,0.006,36.857772,−119.6696293
Census Tract 55.22; Fresno County; California,"5,162,988","13,669",1.993,0.005,36.8580763,−119.6980668
Census Tract 55.24; Fresno County; California,"2,689,339",0,1.038,0,36.8594085,−119.7204462
Census Tract 55.25; Fresno County; California,"21,713,660",0,8.384,0,36.8804762,−119.6918669
Census Tract 55.26; Fresno County; California,"596,197",0,0.23,0,36.8413367,−119.7518591
Census Tract 55.27; Fresno County; California,"2,013,424",0,0.777,0,36.8456683,−119.7581768
Census Tract 55.28; Fresno County; California,"1,450,672",0,0.56,0,36.8810266,−119.7627101
Census Tract 55.29; Fresno County; California,"2,761,725","37,440",1.066,0.014,36.8867056,−119.7551413
Census Tract 56.02; Fresno County; California,"3,198,792","7,663",1.235,0.003,36.8245965,−119.7061942
Census Tract 56.05; Fresno County; California,"943,633","10,445",0.364,0.004,36.8306918,−119.7326786
Census Tract 56.06; Fresno County; California,"2,256,963","39,571",0.871,0.015,36.8336494,−119.7210292
Census Tract 56.07; Fresno County; California,"1,342,780",0,0.518,0,36.8194378,−119.7182719
